MementoDatetime,URIM,FollowerCount,AbsGrowth,RelGrowth,AbsPerGrowth,RelPerGrowth,AbsFolRate,RelFolRate
20190308204348,https://web.archive.org/web/20190308204348/https://twitter.com/dog_rates,7826673,7659200,2341,4573.39,0.03,0.07793,0.04321
20190309021527,https://web.archive.org/web/20190309021527/https://twitter.com/dog_rates,7826777,7659304,104,4573.46,0.0,0.07792,0.00523
20190309214001,https://wayback.archive-it.org/all/20190309214001/https://twitter.com/dog_rates,7829553,7662080,2776,4575.11,0.04,0.07789,0.03973
20190309214001,https://web.archive.org/web/20190309214001/https://twitter.com/dog_rates,7829553,7662080,0,4575.11,0.0,0.07789,0.0
20190310212237,https://wayback.archive-it.org/all/20190310212237/https://twitter.com/dog_rates,7831713,7664240,2160,4576.4,0.03,0.07785,0.02642
20190310212237,https://web.archive.org/web/20190310212237/https://twitter.com/dog_rates,7831713,7664240,0,4576.4,0.0,0.07785,0.0
20190312102605,https://wayback.archive-it.org/all/20190312102605/https://twitter.com/dog_rates,7835954,7668481,4241,4578.94,0.05,0.07778,0.03179
20190312102605,https://web.archive.org/web/20190312102605/https://twitter.com/dog_rates,7835954,7668481,0,4578.94,0.0,0.07778,0.0
20190312232544,https://wayback.archive-it.org/all/20190312232544/https://twitter.com/dog_rates,7837677,7670204,1723,4579.96,0.02,0.07776,0.03683
20190312232544,https://web.archive.org/web/20190312232544/https://twitter.com/dog_rates,7837677,7670204,0,4579.96,0.0,0.07776,0.0
20190313002730,https://web.archive.org/web/20190313002730/https://twitter.com/dog_rates,7837866,7670393,189,4580.08,0.0,0.07776,0.051
20190314003804,https://web.archive.org/web/20190314003804/https://twitter.com/dog_rates,7842082,7674609,4216,4582.59,0.05,0.07774,0.04844
20190314110750,https://wayback.archive-it.org/all/20190314110750/https://twitter.com/dog_rates,7843948,7676475,1866,4583.71,0.02,0.07773,0.04938
20190314110750,https://web.archive.org/web/20190314110750/https://twitter.com/dog_rates,7843948,7676475,0,4583.71,0.0,0.07773,0.0
20190315012425,https://web.archive.org/web/20190315012425/https://twitter.com/dog_rates,7846361,7678888,2413,4585.15,0.03,0.07771,0.04695
20190315014503,https://web.archive.org/web/20190315014503/https://twitter.com/dog_rates,7846420,7678947,59,4585.19,0.0,0.07771,0.04766
20190315131048,https://wayback.archive-it.org/all/20190315131048/https://twitter.com/dog_rates,7847602,7680129,1182,4585.89,0.02,0.07769,0.02873
20190315131048,https://web.archive.org/web/20190315131048/https://twitter.com/dog_rates,7847602,7680129,0,4585.89,0.0,0.07769,0.0
20190317010108,https://wayback.archive-it.org/all/20190317010108/https://twitter.com/dog_rates,7851990,7684517,4388,4588.51,0.06,0.07763,0.03401
20190317010108,https://web.archive.org/web/20190317010108/https://twitter.com/dog_rates,7851990,7684517,0,4588.51,0.0,0.07763,0.0
20190317213309,https://wayback.archive-it.org/all/20190317213309/https://twitter.com/dog_rates,7853935,7686462,1945,4589.67,0.02,0.0776,0.02631
20190317213309,https://web.archive.org/web/20190317213309/https://twitter.com/dog_rates,7853935,7686462,0,4589.67,0.0,0.0776,0.0
20190318212229,https://wayback.archive-it.org/all/20190318212229/https://twitter.com/dog_rates,7856915,7689442,2980,4591.45,0.04,0.07756,0.03475
20190318212229,https://web.archive.org/web/20190318212229/https://twitter.com/dog_rates,7856915,7689442,0,4591.45,0.0,0.07756,0.0
20190322020115,https://wayback.archive-it.org/all/20190322020115/https://twitter.com/dog_rates,7875844,7708371,18929,4602.75,0.24,0.07753,0.0686
20190322020115,https://web.archive.org/web/20190322020115/https://twitter.com/dog_rates,7875844,7708371,0,4602.75,0.0,0.07753,0.0
20190323005248,https://wayback.archive-it.org/all/20190323005248/https://twitter.com/dog_rates,7878716,7711243,2872,4604.47,0.04,0.0775,0.0349
20190323005248,https://web.archive.org/web/20190323005248/https://twitter.com/dog_rates,7878716,7711243,0,4604.47,0.0,0.0775,0.0
20190324024300,https://wayback.archive-it.org/all/20190324024300/https://twitter.com/dog_rates,7881889,7714416,3173,4606.36,0.04,0.07746,0.03411
20190324024300,https://web.archive.org/web/20190324024300/https://twitter.com/dog_rates,7881889,7714416,0,4606.36,0.0,0.07746,0.0
20190325113616,https://wayback.archive-it.org/all/20190325113616/https://twitter.com/dog_rates,7886264,7718791,4375,4608.98,0.06,0.07741,0.03695
20190325113616,https://web.archive.org/web/20190325113616/https://twitter.com/dog_rates,7886264,7718791,0,4608.98,0.0,0.07741,0.0
20190326093030,https://web.archive.org/web/20190326093030/https://twitter.com/dog_rates,7888919,7721446,2655,4610.56,0.03,0.07737,0.03367
20190326130437,https://wayback.archive-it.org/all/20190326130437/https://twitter.com/dog_rates,7889026,7721553,107,4610.63,0.0,0.07737,0.00833
20190326130437,https://web.archive.org/web/20190326130437/https://twitter.com/dog_rates,7889026,7721553,0,4610.63,0.0,0.07737,0.0
20190326202622,https://wayback.archive-it.org/all/20190326202622/https://twitter.com/dog_rates,7888340,7720867,-686,4610.22,-0.01,0.07734,-0.02588
20190326202622,https://web.archive.org/web/20190326202622/https://twitter.com/dog_rates,7888340,7720867,0,4610.22,0.0,0.07734,0.0
20190327082324,https://web.archive.org/web/20190327082324/https://twitter.com/dog_rates,7888112,7720639,-228,4610.08,-0.0,0.0773,-0.0053
20190327104149,https://web.archive.org/web/20190327104149/https://twitter.com/dog_rates,7888213,7720740,101,4610.14,0.0,0.0773,0.01216
20190327145653,https://web.archive.org/web/20190327145653/https://twitter.com/dog_rates,7888374,7720901,161,4610.24,0.0,0.07729,0.01052
20190327205836,https://wayback.archive-it.org/all/20190327205836/https://twitter.com/dog_rates,7888524,7721051,150,4610.33,0.0,0.07727,0.00691
20190327205836,https://web.archive.org/web/20190327205836/https://twitter.com/dog_rates,7888524,7721051,0,4610.33,0.0,0.07727,0.0
20190329054802,https://web.archive.org/web/20190329054802/https://twitter.com/dog_rates,7894145,7726672,5621,4613.68,0.07,0.07724,0.04757
20190329204755,https://wayback.archive-it.org/all/20190329204755/https://twitter.com/dog_rates,7896037,7728564,1892,4614.81,0.02,0.07721,0.03504
20190329204755,https://web.archive.org/web/20190329204755/https://twitter.com/dog_rates,7896037,7728564,0,4614.81,0.0,0.07721,0.0
20190330050931,https://web.archive.org/web/20190330050931/https://twitter.com/dog_rates,7896661,7729188,624,4615.18,0.01,0.0772,0.02073
20190330203040,https://wayback.archive-it.org/all/20190330203040/https://twitter.com/dog_rates,7898009,7730536,1348,4615.99,0.02,0.07717,0.02439
20190330203040,https://web.archive.org/web/20190330203040/https://twitter.com/dog_rates,7898009,7730536,0,4615.99,0.0,0.07717,0.0
20190331055635,https://web.archive.org/web/20190331055635/https://twitter.com/dog_rates,7898821,7731348,812,4616.47,0.01,0.07715,0.02391
20190331201638,https://wayback.archive-it.org/all/20190331201638/https://twitter.com/dog_rates,7900063,7732590,1242,4617.22,0.02,0.07712,0.02407
20190331201638,https://web.archive.org/web/20190331201638/https://twitter.com/dog_rates,7900063,7732590,0,4617.22,0.0,0.07712,0.0
20190401053552,https://web.archive.org/web/20190401053552/https://twitter.com/dog_rates,7900830,7733357,767,4617.67,0.01,0.0771,0.02286
20190402111320,https://web.archive.org/web/20190402111320/https://twitter.com/dog_rates,7906227,7738754,5397,4620.9,0.07,0.07708,0.05061
20190402165331,https://wayback.archive-it.org/all/20190402165331/https://twitter.com/dog_rates,7907740,7740267,1513,4621.8,0.02,0.07708,0.07413
20190402165331,https://web.archive.org/web/20190402165331/https://twitter.com/dog_rates,7907740,7740267,0,4621.8,0.0,0.07708,0.0
20190402203739,https://wayback.archive-it.org/all/20190402203739/https://twitter.com/dog_rates,7908533,7741060,793,4622.27,0.01,0.07707,0.05897
20190402203739,https://web.archive.org/web/20190402203739/https://twitter.com/dog_rates,7908533,7741060,0,4622.27,0.0,0.07707,0.0
20190403131152,https://web.archive.org/web/20190403131152/https://twitter.com/dog_rates,7910919,7743446,2386,4623.7,0.03,0.07705,0.04
20190404091001,https://wayback.archive-it.org/all/20190404091001/https://twitter.com/dog_rates,7916858,7749385,5939,4627.24,0.08,0.07706,0.08261
20190404091001,https://web.archive.org/web/20190404091001/https://twitter.com/dog_rates,7916858,7749385,0,4627.24,0.0,0.07706,0.0
20190404180235,https://web.archive.org/web/20190404180235/https://twitter.com/dog_rates,7919476,7752003,2618,4628.81,0.03,0.07706,0.08193
20190404205025,https://wayback.archive-it.org/all/20190404205025/https://twitter.com/dog_rates,7919987,7752514,511,4629.11,0.01,0.07705,0.05074
20190404205025,https://web.archive.org/web/20190404205025/https://twitter.com/dog_rates,7919987,7752514,0,4629.11,0.0,0.07705,0.0
20190405145800,https://web.archive.org/web/20190405145800/https://twitter.com/dog_rates,7923059,7755586,3072,4630.95,0.04,0.07703,0.04708
20190406192307,https://web.archive.org/web/20190406192307/https://twitter.com/dog_rates,7926310,7758837,3251,4632.89,0.04,0.07699,0.03178
20190407163556,https://web.archive.org/web/20190407163556/https://twitter.com/dog_rates,7928296,7760823,1986,4634.07,0.03,0.07695,0.02601
20190408035016,https://web.archive.org/web/20190408035016/https://twitter.com/dog_rates,7929629,7762156,1333,4634.87,0.02,0.07693,0.03295
20190408222220,https://web.archive.org/web/20190408222220/https://twitter.com/dog_rates,7931315,7763842,1686,4635.88,0.02,0.0769,0.02527
20190409164141,https://web.archive.org/web/20190409164141/https://twitter.com/dog_rates,7932643,7765170,1328,4636.67,0.02,0.07686,0.02013
20190410111050,https://wayback.archive-it.org/all/20190410111050/https://twitter.com/dog_rates,7934921,7767448,2278,4638.03,0.03,0.07683,0.03423
20190410111050,https://web.archive.org/web/20190410111050/https://twitter.com/dog_rates,7934921,7767448,0,4638.03,0.0,0.07683,0.0
20190410202507,https://web.archive.org/web/20190410202507/https://twitter.com/dog_rates,7936778,7769305,1857,4639.14,0.02,0.07683,0.05584
20190411072810,https://wayback.archive-it.org/all/20190411072810/https://twitter.com/dog_rates,7938907,7771434,2129,4640.41,0.03,0.07682,0.05352
20190411072810,https://web.archive.org/web/20190411072810/https://twitter.com/dog_rates,7938907,7771434,0,4640.41,0.0,0.07682,0.0
20190412105927,https://wayback.archive-it.org/all/20190412105927/https://twitter.com/dog_rates,7942779,7775306,3872,4642.72,0.05,0.07678,0.03908
20190412105927,https://web.archive.org/web/20190412105927/https://twitter.com/dog_rates,7942779,7775306,0,4642.72,0.0,0.07678,0.0
20190413154847,https://wayback.archive-it.org/all/20190413154847/https://twitter.com/dog_rates,7946354,7778881,3575,4644.86,0.05,0.07674,0.03445
20190413154847,https://web.archive.org/web/20190413154847/https://twitter.com/dog_rates,7946354,7778881,0,4644.86,0.0,0.07674,0.0
20190414172629,https://web.archive.org/web/20190414172629/https://twitter.com/dog_rates,7949780,7782307,3426,4646.9,0.04,0.0767,0.03713
20190414211712,https://wayback.archive-it.org/all/20190414211712/https://twitter.com/dog_rates,7950271,7782798,491,4647.2,0.01,0.0767,0.03547
20190414211712,https://web.archive.org/web/20190414211712/https://twitter.com/dog_rates,7950271,7782798,0,4647.2,0.0,0.0767,0.0
20190415203837,https://wayback.archive-it.org/all/20190415203837/https://twitter.com/dog_rates,7953290,7785817,3019,4649.0,0.04,0.07666,0.0359
20190415203837,https://web.archive.org/web/20190415203837/https://twitter.com/dog_rates,7953290,7785817,0,4649.0,0.0,0.07666,0.0
20190417130951,https://wayback.archive-it.org/all/20190417130951/https://twitter.com/dog_rates,7958566,7791093,5276,4652.15,0.07,0.0766,0.03617
20190417130951,https://web.archive.org/web/20190417130951/https://twitter.com/dog_rates,7958566,7791093,0,4652.15,0.0,0.0766,0.0
20190418115033,https://wayback.archive-it.org/all/20190418115033/https://twitter.com/dog_rates,7963187,7795714,4621,4654.91,0.06,0.07659,0.0566
20190418115033,https://web.archive.org/web/20190418115033/https://twitter.com/dog_rates,7963187,7795714,0,4654.91,0.0,0.07659,0.0
20190418203636,https://wayback.archive-it.org/all/20190418203636/https://twitter.com/dog_rates,7964962,7797489,1775,4655.97,0.02,0.07658,0.05624
20190418203636,https://web.archive.org/web/20190418203636/https://twitter.com/dog_rates,7964962,7797489,0,4655.97,0.0,0.07658,0.0
20190420073351,https://wayback.archive-it.org/all/20190420073351/https://twitter.com/dog_rates,7969213,7801740,4251,4658.51,0.05,0.07653,0.03378
20190420073351,https://web.archive.org/web/20190420073351/https://twitter.com/dog_rates,7969213,7801740,0,4658.51,0.0,0.07653,0.0
20190420212120,https://wayback.archive-it.org/all/20190420212120/https://twitter.com/dog_rates,7970633,7803160,1420,4659.35,0.02,0.0765,0.0286
20190420212120,https://web.archive.org/web/20190420212120/https://twitter.com/dog_rates,7970633,7803160,0,4659.35,0.0,0.0765,0.0
20190421211942,https://wayback.archive-it.org/all/20190421211942/https://twitter.com/dog_rates,7973434,7805961,2801,4661.03,0.04,0.07647,0.03246
20190421211942,https://web.archive.org/web/20190421211942/https://twitter.com/dog_rates,7973434,7805961,0,4661.03,0.0,0.07647,0.0
20190422080440,https://wayback.archive-it.org/all/20190422080440/https://twitter.com/dog_rates,7974584,7807111,1150,4661.71,0.01,0.07645,0.02972
20190422080440,https://web.archive.org/web/20190422080440/https://twitter.com/dog_rates,7974584,7807111,0,4661.71,0.0,0.07645,0.0
20190422205709,https://wayback.archive-it.org/all/20190422205709/https://twitter.com/dog_rates,7975888,7808415,1304,4662.49,0.02,0.07643,0.02813
20190422205709,https://web.archive.org/web/20190422205709/https://twitter.com/dog_rates,7975888,7808415,0,4662.49,0.0,0.07643,0.0
20190424045400,https://wayback.archive-it.org/all/20190424045400/https://twitter.com/dog_rates,7983496,7816023,7608,4667.03,0.1,0.07642,0.06615
20190424045400,https://web.archive.org/web/20190424045400/https://twitter.com/dog_rates,7983496,7816023,0,4667.03,0.0,0.07642,0.0
20190425015330,https://wayback.archive-it.org/all/20190425015330/https://twitter.com/dog_rates,7987044,7819571,3548,4669.15,0.04,0.07639,0.04695
20190425015330,https://web.archive.org/web/20190425015330/https://twitter.com/dog_rates,7987044,7819571,0,4669.15,0.0,0.07639,0.0
20190426120609,https://wayback.archive-it.org/all/20190426120609/https://twitter.com/dog_rates,7992161,7824688,5117,4672.21,0.06,0.07635,0.04155
20190426120609,https://web.archive.org/web/20190426120609/https://twitter.com/dog_rates,7992161,7824688,0,4672.21,0.0,0.07635,0.0
20190428120947,https://wayback.archive-it.org/all/20190428120947/https://twitter.com/dog_rates,7997078,7829605,4917,4675.14,0.06,0.07627,0.02842
20190428120947,https://web.archive.org/web/20190428120947/https://twitter.com/dog_rates,7997078,7829605,0,4675.14,0.0,0.07627,0.0
20190429070630,https://web.archive.org/web/20190429070630/https://twitter.com/dog_rates,7998787,7831314,1709,4676.17,0.02,0.07624,0.02506
20190429111246,https://wayback.archive-it.org/all/20190429111246/https://twitter.com/dog_rates,7999368,7831895,581,4676.51,0.01,0.07623,0.03932
20190429111246,https://web.archive.org/web/20190429111246/https://twitter.com/dog_rates,7999368,7831895,0,4676.51,0.0,0.07623,0.0
20190430172754,https://wayback.archive-it.org/all/20190430172754/https://twitter.com/dog_rates,8002668,7835195,3300,4678.48,0.04,0.07618,0.0303
20190430172754,https://web.archive.org/web/20190430172754/https://twitter.com/dog_rates,8002668,7835195,0,4678.48,0.0,0.07618,0.0
20190430192724,https://web.archive.org/web/20190430192724/https://twitter.com/dog_rates,8002970,7835497,302,4678.66,0.0,0.07618,0.04212
20190430204223,https://wayback.archive-it.org/all/20190430204223/https://twitter.com/dog_rates,8003168,7835695,198,4678.78,0.0,0.07618,0.04401
20190430204223,https://web.archive.org/web/20190430204223/https://twitter.com/dog_rates,8003168,7835695,0,4678.78,0.0,0.07618,0.0
20190502103423,https://wayback.archive-it.org/all/20190502103423/https://twitter.com/dog_rates,8006579,7839106,3411,4680.82,0.04,0.07611,0.02502
20190502103423,https://web.archive.org/web/20190502103423/https://twitter.com/dog_rates,8006579,7839106,0,4680.82,0.0,0.07611,0.0
20190502212731,https://wayback.archive-it.org/all/20190502212731/https://twitter.com/dog_rates,8008231,7840758,1652,4681.8,0.02,0.0761,0.04216
20190502212731,https://web.archive.org/web/20190502212731/https://twitter.com/dog_rates,8008231,7840758,0,4681.8,0.0,0.0761,0.0
20190503202642,https://wayback.archive-it.org/all/20190503202642/https://twitter.com/dog_rates,8012398,7844925,4167,4684.29,0.05,0.07608,0.05036
20190503202642,https://web.archive.org/web/20190503202642/https://twitter.com/dog_rates,8012398,7844925,0,4684.29,0.0,0.07608,0.0
20190504225319,https://wayback.archive-it.org/all/20190504225319/https://twitter.com/dog_rates,8014890,7847417,2492,4685.78,0.03,0.07603,0.02618
20190504225319,https://web.archive.org/web/20190504225319/https://twitter.com/dog_rates,8014890,7847417,0,4685.78,0.0,0.07603,0.0
20190505233618,https://wayback.archive-it.org/all/20190505233618/https://twitter.com/dog_rates,8017394,7849921,2504,4687.28,0.03,0.07599,0.02814
20190505233618,https://web.archive.org/web/20190505233618/https://twitter.com/dog_rates,8017394,7849921,0,4687.28,0.0,0.07599,0.0
20190507072930,https://wayback.archive-it.org/all/20190507072930/https://twitter.com/dog_rates,8023783,7856310,6389,4691.09,0.08,0.07597,0.05566
20190507072930,https://web.archive.org/web/20190507072930/https://twitter.com/dog_rates,8023783,7856310,0,4691.09,0.0,0.07597,0.0
20190508005001,https://wayback.archive-it.org/all/20190508005001/https://twitter.com/dog_rates,8026130,7858657,2347,4692.49,0.03,0.07595,0.03759
20190508005001,https://web.archive.org/web/20190508005001/https://twitter.com/dog_rates,8026130,7858657,0,4692.49,0.0,0.07595,0.0
20190508123540,https://web.archive.org/web/20190508123540/https://twitter.com/dog_rates,8027103,7859630,973,4693.07,0.01,0.07592,0.02298
20190508235442,https://wayback.archive-it.org/all/20190508235442/https://twitter.com/dog_rates,8029368,7861895,2265,4694.43,0.03,0.07592,0.05559
20190508235442,https://web.archive.org/web/20190508235442/https://twitter.com/dog_rates,8029368,7861895,0,4694.43,0.0,0.07592,0.0
20190509202705,https://wayback.archive-it.org/all/20190509202705/https://twitter.com/dog_rates,8031478,7864005,2110,4695.69,0.03,0.07588,0.02854
20190509202705,https://web.archive.org/web/20190509202705/https://twitter.com/dog_rates,8031478,7864005,0,4695.69,0.0,0.07588,0.0
20190510204742,https://wayback.archive-it.org/all/20190510204742/https://twitter.com/dog_rates,8034366,7866893,2888,4697.41,0.04,0.07585,0.03295
20190510204742,https://web.archive.org/web/20190510204742/https://twitter.com/dog_rates,8034366,7866893,0,4697.41,0.0,0.07585,0.0
20190511201146,https://wayback.archive-it.org/all/20190511201146/https://twitter.com/dog_rates,8036893,7869420,2527,4698.92,0.03,0.07581,0.03
20190511201146,https://web.archive.org/web/20190511201146/https://twitter.com/dog_rates,8036893,7869420,0,4698.92,0.0,0.07581,0.0
20190512195750,https://wayback.archive-it.org/all/20190512195750/https://twitter.com/dog_rates,8040077,7872604,3184,4700.82,0.04,0.07578,0.03721
20190512195750,https://web.archive.org/web/20190512195750/https://twitter.com/dog_rates,8040077,7872604,0,4700.82,0.0,0.07578,0.0
20190513194611,https://wayback.archive-it.org/all/20190513194611/https://twitter.com/dog_rates,8042507,7875034,2430,4702.27,0.03,0.07574,0.02835
20190513194611,https://web.archive.org/web/20190513194611/https://twitter.com/dog_rates,8042507,7875034,0,4702.27,0.0,0.07574,0.0
20190515025414,https://wayback.archive-it.org/all/20190515025414/https://twitter.com/dog_rates,8046947,7879474,4440,4704.92,0.06,0.0757,0.03961
20190515025414,https://web.archive.org/web/20190515025414/https://twitter.com/dog_rates,8046947,7879474,0,4704.92,0.0,0.0757,0.0
20190515125744,https://web.archive.org/web/20190515125744/https://twitter.com/dog_rates,8047804,7880331,857,4705.43,0.01,0.07568,0.02367
20190516134003,https://wayback.archive-it.org/all/20190516134003/https://twitter.com/dog_rates,8052132,7884659,4328,4708.02,0.05,0.07566,0.04866
20190516134003,https://web.archive.org/web/20190516134003/https://twitter.com/dog_rates,8052132,7884659,0,4708.02,0.0,0.07566,0.0
20190517060421,https://wayback.archive-it.org/all/20190517060421/https://twitter.com/dog_rates,8054941,7887468,2809,4709.7,0.03,0.07564,0.04756
20190517060421,https://web.archive.org/web/20190517060421/https://twitter.com/dog_rates,8054941,7887468,0,4709.7,0.0,0.07564,0.0
20190517201303,https://wayback.archive-it.org/all/20190517201303/https://twitter.com/dog_rates,8056909,7889436,1968,4710.87,0.02,0.07562,0.03865
20190517201303,https://web.archive.org/web/20190517201303/https://twitter.com/dog_rates,8056909,7889436,0,4710.87,0.0,0.07562,0.0
20190518194030,https://wayback.archive-it.org/all/20190518194030/https://twitter.com/dog_rates,8059349,7891876,2440,4712.33,0.03,0.07559,0.02889
20190518194030,https://web.archive.org/web/20190518194030/https://twitter.com/dog_rates,8059349,7891876,0,4712.33,0.0,0.07559,0.0
20190519065432,https://web.archive.org/web/20190519065432/https://twitter.com/dog_rates,8060329,7892856,980,4712.91,0.01,0.07557,0.02423
20190519193402,https://wayback.archive-it.org/all/20190519193402/https://twitter.com/dog_rates,8062420,7894947,2091,4714.16,0.03,0.07555,0.04589
20190519193402,https://web.archive.org/web/20190519193402/https://twitter.com/dog_rates,8062420,7894947,0,4714.16,0.0,0.07555,0.0
20190520193206,https://wayback.archive-it.org/all/20190520193206/https://twitter.com/dog_rates,8064746,7897273,2326,4715.55,0.03,0.07551,0.02696
20190520193206,https://web.archive.org/web/20190520193206/https://twitter.com/dog_rates,8064746,7897273,0,4715.55,0.0,0.07551,0.0
20190521201239,https://wayback.archive-it.org/all/20190521201239/https://twitter.com/dog_rates,8067779,7900306,3033,4717.36,0.04,0.07548,0.03414
20190521201239,https://web.archive.org/web/20190521201239/https://twitter.com/dog_rates,8067779,7900306,0,4717.36,0.0,0.07548,0.0
20190522200209,https://wayback.archive-it.org/all/20190522200209/https://twitter.com/dog_rates,8074461,7906988,6682,4721.35,0.08,0.07548,0.07791
20190522200209,https://web.archive.org/web/20190522200209/https://twitter.com/dog_rates,8074461,7906988,0,4721.35,0.0,0.07548,0.0
20190523194349,https://wayback.archive-it.org/all/20190523194349/https://twitter.com/dog_rates,8077660,7910187,3199,4723.26,0.04,0.07545,0.0375
20190523194349,https://web.archive.org/web/20190523194349/https://twitter.com/dog_rates,8077660,7910187,0,4723.26,0.0,0.07545,0.0
20190524194011,https://wayback.archive-it.org/all/20190524194011/https://twitter.com/dog_rates,8080366,7912893,2706,4724.88,0.03,0.07541,0.0314
20190524194011,https://web.archive.org/web/20190524194011/https://twitter.com/dog_rates,8080366,7912893,0,4724.88,0.0,0.07541,0.0
20190525030546,https://web.archive.org/web/20190525030546/https://twitter.com/dog_rates,8080498,7913025,132,4724.96,0.0,0.0754,0.00494
20190525200718,https://wayback.archive-it.org/all/20190525200718/https://twitter.com/dog_rates,8082532,7915059,2034,4726.17,0.03,0.07537,0.03319
20190526201916,https://wayback.archive-it.org/all/20190526201916/https://twitter.com/dog_rates,8084892,7917419,2360,4727.58,0.03,0.07533,0.02709
20190526201916,https://web.archive.org/web/20190526201916/https://twitter.com/dog_rates,8084892,7917419,0,4727.58,0.0,0.07533,0.0
20190527195431,https://wayback.archive-it.org/all/20190527195431/https://twitter.com/dog_rates,8086986,7919513,2094,4728.83,0.03,0.07529,0.02466
20190527195431,https://web.archive.org/web/20190527195431/https://twitter.com/dog_rates,8086986,7919513,0,4728.83,0.0,0.07529,0.0
20190528204516,https://wayback.archive-it.org/all/20190528204516/https://twitter.com/dog_rates,8088906,7921433,1920,4729.98,0.02,0.07524,0.02147
20190528204516,https://web.archive.org/web/20190528204516/https://twitter.com/dog_rates,8088906,7921433,0,4729.98,0.0,0.07524,0.0
20190529220553,https://wayback.archive-it.org/all/20190529220553/https://twitter.com/dog_rates,8091632,7924159,2726,4731.6,0.03,0.0752,0.02988
20190529220553,https://web.archive.org/web/20190529220553/https://twitter.com/dog_rates,8091632,7924159,0,4731.6,0.0,0.0752,0.0
20190601113336,https://wayback.archive-it.org/all/20190601113336/https://twitter.com/dog_rates,8103104,7935631,11472,4738.45,0.14,0.07516,0.05185
20190601113336,https://web.archive.org/web/20190601113336/https://twitter.com/dog_rates,8103104,7935631,0,4738.45,0.0,0.07516,0.0
20190601201925,https://wayback.archive-it.org/all/20190601201925/https://twitter.com/dog_rates,8103896,7936423,792,4738.93,0.01,0.07514,0.0251
20190601201925,https://web.archive.org/web/20190601201925/https://twitter.com/dog_rates,8103896,7936423,0,4738.93,0.0,0.07514,0.0
20190602202853,https://wayback.archive-it.org/all/20190602202853/https://twitter.com/dog_rates,8105472,7937999,1576,4739.87,0.02,0.07509,0.01812
20190602202853,https://web.archive.org/web/20190602202853/https://twitter.com/dog_rates,8105472,7937999,0,4739.87,0.0,0.07509,0.0
20190604042931,https://wayback.archive-it.org/all/20190604042931/https://twitter.com/dog_rates,8108252,7940779,2780,4741.53,0.03,0.07504,0.02412
20190604042931,https://web.archive.org/web/20190604042931/https://twitter.com/dog_rates,8108252,7940779,0,4741.53,0.0,0.07504,0.0
20190604235943,https://wayback.archive-it.org/all/20190604235943/https://twitter.com/dog_rates,8109716,7942243,1464,4742.4,0.02,0.075,0.02085
20190604235943,https://web.archive.org/web/20190604235943/https://twitter.com/dog_rates,8109716,7942243,0,4742.4,0.0,0.075,0.0
20190605033318,https://web.archive.org/web/20190605033318/https://twitter.com/dog_rates,8110221,7942748,505,4742.7,0.01,0.075,0.03941
20190605194227,https://wayback.archive-it.org/all/20190605194227/https://twitter.com/dog_rates,8112212,7944739,1991,4743.89,0.02,0.07498,0.03424
20190605194227,https://web.archive.org/web/20190605194227/https://twitter.com/dog_rates,8112212,7944739,0,4743.89,0.0,0.07498,0.0
20190609001919,https://wayback.archive-it.org/all/20190609001919/https://twitter.com/dog_rates,8118493,7951020,6281,4747.64,0.08,0.07484,0.02277
20190609001919,https://web.archive.org/web/20190609001919/https://twitter.com/dog_rates,8118493,7951020,0,4747.64,0.0,0.07484,0.0
20190609202726,https://wayback.archive-it.org/all/20190609202726/https://twitter.com/dog_rates,8119703,7952230,1210,4748.37,0.01,0.0748,0.01669
20190609202726,https://web.archive.org/web/20190609202726/https://twitter.com/dog_rates,8119703,7952230,0,4748.37,0.0,0.0748,0.0
20190611100533,https://web.archive.org/web/20190611100533/https://twitter.com/dog_rates,8124149,7956676,4446,4751.02,0.05,0.07475,0.03281
20190614213216,https://wayback.archive-it.org/all/20190614213216/https://twitter.com/dog_rates,8133233,7965760,9084,4756.44,0.11,0.07462,0.03024
20190614213216,https://web.archive.org/web/20190614213216/https://twitter.com/dog_rates,8133233,7965760,0,4756.44,0.0,0.07462,0.0
20190617030633,https://wayback.archive-it.org/all/20190617030633/https://twitter.com/dog_rates,8137566,7970093,4333,4759.03,0.05,0.07453,0.02247
20190617030633,https://web.archive.org/web/20190617030633/https://twitter.com/dog_rates,8137566,7970093,0,4759.03,0.0,0.07453,0.0
20190617222933,https://wayback.archive-it.org/all/20190617222933/https://twitter.com/dog_rates,8139308,7971835,1742,4760.07,0.02,0.0745,0.02496
20190617222933,https://web.archive.org/web/20190617222933/https://twitter.com/dog_rates,8139308,7971835,0,4760.07,0.0,0.0745,0.0
20190618232727,https://wayback.archive-it.org/all/20190618232727/https://twitter.com/dog_rates,8142114,7974641,2806,4761.75,0.03,0.07446,0.03122
20190618232727,https://web.archive.org/web/20190618232727/https://twitter.com/dog_rates,8142114,7974641,0,4761.75,0.0,0.07446,0.0
20190619212630,https://wayback.archive-it.org/all/20190619212630/https://twitter.com/dog_rates,8144006,7976533,1892,4762.88,0.02,0.07442,0.02391
20190619212630,https://web.archive.org/web/20190619212630/https://twitter.com/dog_rates,8144006,7976533,0,4762.88,0.0,0.07442,0.0
20190620221200,https://wayback.archive-it.org/all/20190620221200/https://twitter.com/dog_rates,8149895,7982422,5889,4766.39,0.07,0.07441,0.06607
